0.000199, 0.019909, 20
0.000796, 0.029864, 20
0.001792, 0.049773, 20
0.003185, 0.069683, 20
0.004977, 0.089592, 20
0.007167, 0.109501, 20
0.009756, 0.129411, 20
0.012742, 0.149320, 20
0.016127, 0.169229, 20
0.019909, 0.189138, 20
0.024090, 0.209048, 20
0.028669, 0.228957, 20
0.033647, 0.248866, 20
0.039022, 0.268776, 20
0.044796, 0.288685, 20
0.050968, 0.308594, 20
0.057538, 0.328504, 20
0.064506, 0.348413, 20
0.071873, 0.368322, 20
0.079637, 0.388232, 20
0.087800, 0.408141, 20
0.096361, 0.428050, 20
0.105320, 0.447959, 20
0.114678, 0.467869, 20
0.124433, 0.487778, 20
0.134587, 0.507687, 20
0.145139, 0.527597, 20
0.156089, 0.547506, 20
0.167437, 0.567415, 20
0.179184, 0.587325, 20
0.191328, 0.607234, 20
0.203871, 0.627143, 20
0.216812, 0.647053, 20
0.230152, 0.666962, 20
0.243889, 0.686871, 20
0.258025, 0.706780, 20
0.272558, 0.726690, 20
0.287490, 0.746599, 20
0.302821, 0.766508, 20
0.318549, 0.786418, 20
0.334675, 0.806327, 20
0.351200, 0.826236, 20
0.368123, 0.846146, 20
0.385444, 0.866055, 20
0.403163, 0.885964, 20
0.421281, 0.905874, 20
0.439797, 0.925783, 20
0.458710, 0.945692, 20
0.478022, 0.965601, 20
0.497733, 0.985511, 20
0.517841, 1.005420, 20
0.538348, 1.025329, 20
0.559252, 1.045239, 20
0.580555, 1.065148, 20
0.602257, 1.085057, 20
0.624356, 1.104967, 20
0.646853, 1.124876, 20
0.669749, 1.144785, 20
0.693043, 1.164695, 20
0.716735, 1.184604, 20
0.740825, 1.204513, 20
0.765314, 1.224422, 20
0.790200, 1.244332, 20
0.815485, 1.264241, 20
0.841168, 1.284150, 20
0.867249, 1.304060, 20
0.893729, 1.323969, 20
0.920606, 1.343878, 20
0.947882, 1.363788, 20
0.975556, 1.383697, 20
1.003628, 1.403606, 20
1.032099, 1.423516, 20
1.060967, 1.443425, 20
1.090234, 1.463334, 20
1.119899, 1.483243, 20
1.149962, 1.503153, 20
1.180423, 1.523062, 20
1.211282, 1.542971, 20
1.242540, 1.562881, 20
1.273892, 1.567610, 20
1.304941, 1.552430, 20
1.335591, 1.532521, 20
1.365843, 1.512612, 20
1.395697, 1.492702, 20
1.425153, 1.472793, 20
1.454211, 1.452884, 20
1.482870, 1.432974, 20
1.511132, 1.413065, 20
1.538995, 1.393156, 20
1.566460, 1.373247, 20
1.593527, 1.353337, 20
1.620195, 1.333428, 20
1.646466, 1.313519, 20
1.672338, 1.293609, 20
1.697812, 1.273700, 20
1.722888, 1.253791, 20
1.747565, 1.233881, 20
1.771845, 1.213972, 20
1.795726, 1.194063, 20
1.819209, 1.174153, 20
1.842294, 1.154244, 20
1.864980, 1.134335, 20
1.887269, 1.114426, 20
1.909159, 1.094516, 20
1.930651, 1.074607, 20
1.951745, 1.054698, 20
1.972441, 1.034788, 20
1.992739, 1.014879, 20
2.012638, 0.994970, 20
2.032139, 0.975060, 20
2.051242, 0.955151, 20
2.069947, 0.935242, 20
2.088254, 0.915332, 20
2.106162, 0.895423, 20
2.123673, 0.875514, 20
2.140785, 0.855605, 20
2.157499, 0.835695, 20
2.173814, 0.815786, 20
2.189732, 0.795877, 20
2.205251, 0.775967, 20
2.220372, 0.756058, 20
2.235095, 0.736149, 20
2.249420, 0.716239, 20
2.263347, 0.696330, 20
2.276875, 0.676421, 20
2.290005, 0.656511, 20
2.302737, 0.636602, 20
2.315071, 0.616693, 20
2.327007, 0.596784, 20
2.338544, 0.576874, 20
2.349684, 0.556965, 20
2.360425, 0.537056, 20
2.370768, 0.517146, 20
2.380713, 0.497237, 20
2.390259, 0.477328, 20
2.399407, 0.457418, 20
2.408158, 0.437509, 20
2.416510, 0.417600, 20
2.424463, 0.397690, 20
2.432019, 0.377781, 20
2.439176, 0.357872, 20
2.445936, 0.337963, 20
2.452297, 0.318053, 20
2.458260, 0.298144, 20
2.463824, 0.278235, 20
2.468991, 0.258325, 20
2.473759, 0.238416, 20
2.478129, 0.218507, 20
2.482101, 0.198597, 20
2.485675, 0.178688, 20
2.488851, 0.158779, 20
2.491628, 0.138869, 20
2.494007, 0.118960, 20
2.495988, 0.099051, 20
2.497571, 0.079142, 20
2.498756, 0.059232, 20
2.499542, 0.039323, 20
2.499930, 0.019414, 20
2.500025, 0.004729, 20
2.500025, 0.000000, 20
