0.000200, 0.019959, 20
0.001104, 0.045229, 20
0.003139, 0.101757, 20
0.006757, 0.180868, 20
0.012181, 0.271226, 20
0.019411, 0.361490, 20
0.028444, 0.451632, 20
0.039276, 0.541620, 20
0.051905, 0.631425, 20
0.066325, 0.721017, 20
0.082532, 0.810366, 20
0.100521, 0.899444, 20
0.120285, 0.988221, 20
0.141819, 1.076670, 20
0.165114, 1.164763, 20
0.190164, 1.252473, 20
0.216959, 1.339775, 20
0.245492, 1.426643, 20
0.275753, 1.513051, 20
0.307733, 1.598977, 20
0.341420, 1.684396, 20
0.376806, 1.769288, 20
0.413879, 1.853629, 20
0.452627, 1.937401, 20
0.493038, 2.020583, 20
0.535102, 2.103156, 20
0.578804, 2.185103, 20
0.624132, 2.266407, 20
0.671073, 2.347051, 20
0.719613, 2.427020, 20
0.769739, 2.506300, 20
0.821437, 2.584875, 20
0.874691, 2.662733, 20
0.929489, 2.739861, 20
0.985813, 2.816244, 20
1.043651, 2.891870, 20
1.102985, 2.966727, 20
1.163801, 3.040802, 20
1.226083, 3.114080, 20
1.289814, 3.186548, 20
1.354978, 3.258192, 20
1.421558, 3.328996, 20
1.489537, 3.398942, 20
1.558897, 3.468013, 20
1.629621, 3.536189, 20
1.701690, 3.603446, 20
1.775085, 3.669761, 20
1.849787, 3.735106, 20
1.925776, 3.799452, 20
2.003031, 3.862765, 20
2.081531, 3.925007, 20
2.161254, 3.986137, 20
2.242176, 4.046110, 20
2.324274, 4.104874, 20
2.407521, 4.162375, 20
2.491892, 4.218549, 20
2.577359, 4.273330, 20
2.663892, 4.326643, 20
2.751460, 4.378407, 20
2.840031, 4.428532, 20
2.929569, 4.476923, 20
3.020038, 4.523474, 20
3.111400, 4.568075, 20
3.203612, 4.610604, 20
3.296631, 4.650933, 20
3.390409, 4.688928, 20
3.484898, 4.724447, 20
3.580045, 4.757345, 20
3.675795, 4.787473, 20
3.772088, 4.814683, 20
3.868865, 4.838834, 20
3.966061, 4.859791, 20
4.063609, 4.877439, 20
4.161274, 4.883244, 20
4.258658, 4.869205, 20
4.355381, 4.836151, 20
4.450949, 4.778372, 20
4.544894, 4.697236, 20
4.636907, 4.600667, 20
4.726703, 4.489821, 20
4.814147, 4.372178, 20
4.899271, 4.256199, 20
4.982145, 4.143687, 20
5.062844, 4.034964, 20
5.141450, 3.930326, 20
5.218051, 3.830024, 20
5.292736, 3.734259, 20
5.365600, 3.643173, 20
5.436736, 3.556837, 20
5.506241, 3.475253, 20
5.574208, 3.398351, 20
5.640728, 3.325989, 20
5.705887, 3.257961, 20
5.769767, 3.194003, 20
5.832444, 3.133805, 20
5.893984, 3.077016, 20
5.954449, 3.023264, 20
6.013892, 2.972158, 20
6.072358, 2.923307, 20
6.129885, 2.876325, 20
6.186502, 2.830837, 20
6.242232, 2.786494, 20
6.297091, 2.742967, 20
6.351090, 2.699959, 20
6.404234, 2.657203, 20
6.456523, 2.614463, 20
6.507954, 2.571535, 20
6.558519, 2.528243, 20
6.608208, 2.484440, 20
6.657008, 2.440007, 20
6.704905, 2.394846, 20
6.751882, 2.348882, 20
6.797924, 2.302058, 20
6.843010, 2.254334, 20
6.887124, 2.205685, 20
6.930246, 2.156096, 20
6.972357, 2.105565, 20
7.013439, 2.054097, 20
7.053473, 2.001704, 20
7.092441, 1.948404, 20
7.130326, 1.894221, 20
7.167109, 1.839180, 20
7.202776, 1.783311, 20
7.237309, 1.726645, 20
7.270693, 1.669214, 20
7.302914, 1.611052, 20
7.333958, 1.552194, 20
7.363811, 1.492674, 20
7.392462, 1.432525, 20
7.419897, 1.371782, 20
7.446107, 1.310479, 20
7.471080, 1.248648, 20
7.494806, 1.186321, 20
7.517277, 1.123531, 20
7.538483, 1.060308, 20
7.558417, 0.996682, 20
7.577070, 0.932683, 20
7.594437, 0.868338, 20
7.610511, 0.803676, 20
7.625285, 0.738723, 20
7.638755, 0.673507, 20
7.650916, 0.608052, 20
7.661764, 0.542385, 20
7.671295, 0.476528, 20
7.679505, 0.410508, 20
7.686392, 0.344347, 20
7.691953, 0.278068, 20
7.696187, 0.211696, 20
7.699092, 0.145251, 20
7.700803, 0.085544, 20
7.701621, 0.040913, 20
7.701879, 0.012906, 20
7.701910, 0.001530, 20
7.701910, 0.000000, 20
