0.000198, 0.019841, 20
0.001156, 0.047861, 20
0.003309, 0.107683, 20
0.006899, 0.179463, 20
0.011923, 0.251227, 20
0.018382, 0.322971, 20
0.026276, 0.394687, 20
0.035604, 0.466370, 20
0.046364, 0.538012, 20
0.058556, 0.609606, 20
0.072179, 0.681145, 20
0.087231, 0.752620, 20
0.103712, 0.824023, 20
0.121619, 0.895345, 20
0.140950, 0.966576, 20
0.161704, 1.037704, 20
0.183879, 1.108721, 20
0.207471, 1.179612, 20
0.232478, 1.250366, 20
0.258898, 1.320970, 20
0.286726, 1.391409, 20
0.315959, 1.461669, 20
0.346594, 1.531732, 20
0.378626, 1.601584, 20
0.412050, 1.671207, 20
0.446861, 1.740582, 20
0.483055, 1.809690, 20
0.520625, 1.878513, 20
0.559566, 1.947029, 20
0.599870, 2.015218, 20
0.641531, 2.083058, 20
0.684542, 2.150528, 20
0.728894, 2.217605, 20
0.774579, 2.284267, 20
0.821589, 2.350490, 20
0.869914, 2.416252, 20
0.919545, 2.481529, 20
0.970471, 2.546300, 20
1.022682, 2.610541, 20
1.076166, 2.674231, 20
1.130913, 2.737347, 20
1.186911, 2.799868, 20
1.244146, 2.861775, 20
1.302607, 2.923048, 20
1.362280, 2.983667, 20
1.423153, 3.043616, 20
1.485210, 3.102878, 20
1.548439, 3.161437, 20
1.612825, 3.219280, 20
1.678352, 3.276393, 20
1.745008, 3.332765, 20
1.812775, 3.388385, 20
1.881640, 3.443244, 20
1.951587, 3.497334, 20
2.022600, 3.550647, 20
2.094663, 3.603178, 20
2.167762, 3.654921, 20
2.241879, 3.705872, 20
2.317000, 3.756027, 20
2.393108, 3.805382, 20
2.470186, 3.853934, 20
2.548220, 3.901681, 20
2.627192, 3.948618, 20
2.707087, 3.994742, 20
2.787888, 4.040049, 20
2.869579, 4.084534, 20
2.952143, 4.128191, 20
3.035563, 4.171014, 20
3.119823, 4.212994, 20
3.204905, 4.254122, 20
3.290793, 4.294385, 20
3.377468, 4.333771, 20
3.464914, 4.372264, 20
3.553110, 4.409847, 20
3.642040, 4.446499, 20
3.731684, 4.482199, 20
3.822023, 4.516923, 20
3.913036, 4.550642, 20
4.004702, 4.583329, 20
4.097001, 4.614952, 20
4.189911, 4.645479, 20
4.283408, 4.674874, 20
4.377470, 4.703101, 20
4.472073, 4.730125, 20
4.567002, 4.746448, 20
