0.000198, 0.019817, 20
0.000959, 0.038052, 20
0.002672, 0.085618, 20
0.005716, 0.152211, 20
0.010282, 0.228320, 20
0.016371, 0.304433, 20
0.023982, 0.380552, 20
0.033115, 0.456679, 20
0.043772, 0.532814, 20
0.055951, 0.608960, 20
0.069653, 0.685118, 20
0.084879, 0.761288, 20
0.101629, 0.837474, 20
0.119902, 0.913675, 20
0.139700, 0.989895, 20
0.161023, 1.066134, 20
0.183871, 1.142393, 20
0.208244, 1.218675, 20
0.234144, 1.294981, 20
0.261570, 1.371313, 20
0.290523, 1.447672, 20
0.321005, 1.524059, 20
0.353014, 1.600477, 20
0.386553, 1.676927, 20
0.421621, 1.753410, 20
0.458219, 1.829929, 20
0.496349, 1.906485, 20
0.536011, 1.983079, 20
0.577205, 2.059714, 20
0.619933, 2.136391, 20
0.664195, 2.213111, 20
0.709993, 2.289878, 20
0.757326, 2.366691, 20
0.806197, 2.443554, 20
0.856607, 2.520467, 20
0.908555, 2.597433, 20
0.962045, 2.674454, 20
1.017075, 2.751531, 20
1.073648, 2.828666, 20
1.131766, 2.905861, 20
1.191428, 2.983118, 20
1.252637, 3.060439, 20
1.315393, 3.137825, 20
1.379699, 3.215279, 20
1.445555, 3.292802, 20
1.512963, 3.370397, 20
1.581924, 3.448064, 20
1.652440, 3.525806, 20
1.724513, 3.603626, 20
1.798143, 3.681524, 20
1.873333, 3.759503, 20
1.950085, 3.837564, 20
2.028399, 3.915710, 20
2.108278, 3.993942, 20
2.189723, 4.072262, 20
2.272736, 4.150672, 20
2.357320, 4.229174, 20
2.443475, 4.307770, 20
2.531204, 4.386462, 20
2.620510, 4.465250, 20
2.711392, 4.544138, 20
2.803855, 4.623127, 20
2.897899, 4.702219, 20
2.993527, 4.781415, 20
3.090742, 4.860717, 20
3.189544, 4.940127, 20
3.289937, 5.019647, 20
3.391923, 5.099278, 20
3.495503, 5.179022, 20
3.600681, 5.258881, 20
3.707458, 5.338856, 20
3.815837, 5.418949, 20
3.925820, 5.499161, 20
4.037410, 5.579494, 20
4.150609, 5.659950, 20
4.265420, 5.740530, 20
4.381844, 5.821235, 20
4.499886, 5.902068, 20
4.619546, 5.983029, 20
4.740829, 6.064120, 20
4.863736, 6.145342, 20
4.988270, 6.226698, 20
5.114239, 6.298450, 20
5.241255, 6.350834, 20
5.368931, 6.383805, 20
5.496878, 6.397317, 20
5.624899, 6.401084, 20
5.752996, 6.404850, 20
5.881169, 6.408615, 20
6.009416, 6.412379, 20
6.137739, 6.416140, 20
6.266137, 6.419901, 20
6.394610, 6.423660, 20
6.523159, 6.427417, 20
6.651782, 6.431172, 20
6.780481, 6.434925, 20
6.909254, 6.438677, 20
7.038103, 6.442428, 20
7.167026, 6.446176, 20
7.296025, 6.449923, 20
7.425098, 6.453669, 20
7.554246, 6.457413, 20
7.683469, 6.461156, 20
7.812767, 6.464897, 20
7.942140, 6.468638, 20
8.071588, 6.472377, 20
8.201110, 6.476115, 20
8.330707, 6.479853, 20
8.460379, 6.483589, 20
8.590125, 6.487325, 20
8.719946, 6.491061, 20
8.849842, 6.494796, 20
8.979813, 6.498531, 20
9.109858, 6.502267, 20
9.239978, 6.506002, 20
9.370173, 6.509737, 20
9.500443, 6.513473, 20
9.630787, 6.517209, 20
9.761206, 6.520946, 20
9.891699, 6.524683, 20
10.022268, 6.528422, 20
10.152911, 6.532161, 20
10.283629, 6.535902, 20
10.414422, 6.539643, 20
10.545290, 6.543386, 20
10.676232, 6.547131, 20
10.807250, 6.550877, 20
10.938342, 6.554624, 20
11.069510, 6.558373, 20
11.200752, 6.562123, 20
11.332070, 6.565876, 20
11.463462, 6.569629, 20
11.594930, 6.573385, 20
11.726473, 6.577142, 20
11.858091, 6.580901, 20
11.989784, 6.584662, 20
12.121553, 6.588424, 20
12.253396, 6.592188, 20
12.385315, 6.595953, 20
12.517310, 6.599719, 20
12.649379, 6.603486, 20
12.781525, 6.607255, 20
12.913745, 6.611024, 20
13.046041, 6.614794, 20
13.178412, 6.618564, 20
13.310859, 6.622335, 20
13.443381, 6.626105, 20
13.575979, 6.629875, 20
13.708651, 6.633644, 20
13.841400, 6.637412, 20
13.974223, 6.641178, 20
14.107122, 6.644943, 20
14.240096, 6.648705, 20
14.373145, 6.652464, 20
14.506270, 6.656220, 20
14.639469, 6.659972, 20
14.772744, 6.663720, 20
14.906093, 6.667462, 20
15.039517, 6.671199, 20
15.173015, 6.674929, 20
15.306589, 6.678652, 20
15.440236, 6.682368, 20
15.573957, 6.686074, 20
15.707753, 6.689772, 20
15.841622, 6.693458, 20
15.975565, 6.697134, 20
16.109581, 6.700798, 20
16.243670, 6.704448, 20
16.377831, 6.708085, 20
16.512065, 6.711706, 20
16.646372, 6.715312, 20
16.780750, 6.718900, 20
16.915199, 6.722469, 20
17.049719, 6.726019, 20
17.184310, 6.729548, 20
17.318971, 6.733055, 20
17.453702, 6.736539, 20
17.588502, 6.739998, 20
17.723371, 6.743431, 20
17.858284, 6.745662, 20
17.993012, 6.736393, 20
18.127142, 6.706480, 20
18.260259, 6.655882, 20
18.400446, 7.009352, 20
18.543633, 7.159365, 20
18.685939, 7.115260, 20
18.827375, 7.071808, 20
18.967953, 7.028907, 20
19.107682, 6.986433, 20
19.246566, 6.944235, 20
19.384609, 6.902138, 20
19.521808, 6.859937, 20
19.658156, 6.817400, 20
19.793641, 6.774268, 20
19.928246, 6.730256, 20
20.061947, 6.685052, 20
20.194714, 6.638326, 20
20.326509, 6.589735, 20
20.457287, 6.538923, 20
20.586998, 6.485539, 20
20.715583, 6.429238, 20
20.842976, 6.369695, 20
20.969109, 6.306614, 20
21.093904, 6.239738, 20
21.217281, 6.168861, 20
21.339157, 6.093830, 20
21.459449, 6.014559, 20
21.578069, 5.931025, 20
21.694935, 5.843274, 20
21.809963, 5.751419, 20
21.923075, 5.655630, 20
22.034198, 5.556137, 20
22.143262, 5.453213, 20
22.250206, 5.347167, 20
22.354973, 5.238338, 20
22.457514, 5.127078, 20
22.557789, 5.013744, 20
22.655763, 4.898693, 20
22.751408, 4.782270, 20
22.844704, 4.664803, 20
22.935636, 4.546598, 20
23.024195, 4.427936, 20
23.110376, 4.309068, 20
23.194181, 4.190221, 20
23.275613, 4.071589, 20
23.354679, 3.953341, 20
23.431392, 3.835617, 20
23.505762, 3.718535, 20
23.577806, 3.602188, 20
23.647539, 3.486649, 20
23.714979, 3.371974, 20
23.780143, 3.258201, 20
23.843050, 3.145354, 20
23.903719, 3.033447, 20
23.962168, 2.922481, 20
24.018417, 2.812451, 20
24.072484, 2.703342, 20
24.124387, 2.595134, 20
24.174143, 2.487804, 20
24.221769, 2.381324, 20
24.267283, 2.275661, 20
24.310698, 2.170783, 20
24.352031, 2.066655, 20
24.391296, 1.963240, 20
24.428506, 1.860502, 20
24.463674, 1.758403, 20
24.496812, 1.656905, 20
24.527932, 1.555972, 20
24.557043, 1.455566, 20
24.584156, 1.355650, 20
24.609280, 1.256188, 20
24.632423, 1.157145, 20
24.653593, 1.058485, 20
24.672796, 0.960173, 20
24.690040, 0.862175, 20
24.705329, 0.764458, 20
24.718668, 0.666989, 20
24.730063, 0.569735, 20
24.739516, 0.472664, 20
24.747031, 0.375745, 20
24.752610, 0.278946, 20
24.756283, 0.183616, 20
24.758319, 0.101801, 20
24.759202, 0.044168, 20
24.759416, 0.010697, 20
24.759416, 0.000000, 20
